UMAP1,UMAP2,UMAP3,label,bias_level
4.090366,12.60416,2.2103565,9,full_0.5
6.676622,13.881482,0.24947943,8,full_0.5
4.7215824,11.9778,-0.5093709,2,full_0.5
4.090509,10.941347,-0.36706007,1,full_0.5
2.0554135,12.47233,-0.23000848,4,full_0.5
6.649183,11.9844475,-1.6341505,3,full_0.5
6.1391535,9.993703,0.18698528,4,full_0.5
4.655922,13.597446,0.965698,4,full_0.5
7.1459312,10.999191,-0.86454767,8,full_0.5
6.6027336,12.729352,-0.65155786,3,full_0.5
5.9994097,9.387634,-0.013044826,6,full_0.5
4.283235,10.792058,-0.2235258,7,full_0.5
6.5012984,13.604579,0.19401313,8,full_0.5
6.30136,13.0548115,-0.27728155,6,full_0.5
2.692968,13.372713,0.53768504,5,full_0.5
3.265087,12.7074375,-0.796196,6,full_0.5
4.2812433,12.711069,1.9138293,4,full_0.5
4.318648,12.41905,-0.2870001,3,full_0.5
6.6899047,13.655414,0.11957992,8,full_0.5
6.570217,13.996833,0.27545467,8,full_0.5
3.2607713,13.268871,0.75765544,3,full_0.5
3.99266,12.911574,-1.1203762,2,full_0.5
4.7523265,11.3527975,-0.35317275,0,full_0.5
8.247033,11.835593,-1.5912572,8,full_0.5
9.300355,9.758481,-0.8932051,5,full_0.5
5.06294,11.765881,-0.99389005,2,full_0.5
2.8014448,12.691664,-0.59640104,6,full_0.5
3.2480745,12.985411,-0.17209035,4,full_0.5
2.9184697,13.30898,0.7696026,7,full_0.5
4.283533,11.81409,-0.2537433,2,full_0.5
7.4586773,11.629394,-1.4589586,9,full_0.5
7.4519095,12.30202,-1.2799224,3,full_0.5
6.6776104,12.397919,-1.0350422,7,full_0.5
3.997006,12.862139,-0.8907134,7,full_0.5
4.3895965,12.123432,1.0880177,7,full_0.5
6.012064,10.26036,-0.2566625,4,full_0.5
6.824695,13.800096,0.20291589,8,full_0.5
4.6003304,12.573028,-0.6317522,2,full_0.5
4.3179817,13.205649,0.27140757,1,full_0.5
4.3177414,11.7730665,0.095976934,9,full_0.5
6.1462593,9.914798,0.23103707,1,full_0.5
3.5969398,12.161751,0.41389468,6,full_0.5
4.8235383,13.003478,1.8435966,9,full_0.5
4.8214927,12.301327,0.59640044,7,full_0.5
8.13745,11.839025,-1.7351118,2,full_0.5
4.3331428,12.151289,-0.83709455,2,full_0.5
5.0566854,12.949012,0.48350236,7,full_0.5
4.082907,13.013342,0.19453835,7,full_0.5
4.5623612,12.730346,0.6245348,6,full_0.5
5.369619,12.802953,0.6084201,8,full_0.5
6.6494646,11.3269825,-0.6222539,2,full_0.5
6.296017,10.605015,-0.5837705,6,full_0.5
2.991041,13.83069,0.4098689,1,full_0.5
5.6673217,11.025788,-0.08096236,7,full_0.5
4.170034,13.155995,-0.056489926,5,full_0.5
3.7053838,11.759474,-0.30083218,4,full_0.5
7.0693707,10.994224,-0.82549167,1,full_0.5
5.103494,12.748856,0.76101744,8,full_0.5
3.2797725,13.003706,0.10491081,1,full_0.5
3.9425006,11.61967,-0.92208266,6,full_0.5
3.12635,13.888038,-0.13978802,6,full_0.5
3.5888786,11.402018,-0.8661679,1,full_0.5
3.2422981,13.49887,0.1692661,6,full_0.5
3.4788127,12.795249,0.2802005,6,full_0.5
6.4601727,13.00971,-0.56260234,5,full_0.5
3.4213684,13.115324,0.7481926,7,full_0.5
5.4982524,12.439122,-1.3867745,3,full_0.5
4.5136414,12.90353,2.0762477,9,full_0.5
2.5296276,13.316643,0.30262408,0,full_0.5
5.160381,12.889657,0.66279334,0,full_0.5
6.138748,11.971662,-0.9140659,6,full_0.5
6.8623505,12.041938,-0.484748,9,full_0.5
6.2038617,11.621165,-0.52988154,8,full_0.5
3.3546083,13.543558,-0.26966447,5,full_0.5
7.1062503,10.976819,-0.8362914,9,full_0.5
3.2112117,12.040712,0.24653955,9,full_0.5
6.5744915,13.86072,-0.0696953,8,full_0.5
4.0352764,10.748775,-0.2970708,4,full_0.5
4.769157,11.999047,-1.2623631,0,full_0.5
2.964267,12.972387,-0.0848605,2,full_0.5
5.002847,11.471729,-0.69672155,7,full_0.5
6.2641425,12.507894,-0.79665357,7,full_0.5
4.453888,11.955271,0.20158586,3,full_0.5
4.7853913,11.207257,-0.8645692,4,full_0.5
6.825514,11.973166,-1.5500256,3,full_0.5
3.7520728,12.76953,0.6660879,6,full_0.5
2.6853318,13.104552,-0.17458983,0,full_0.5
6.310146,8.754821,-0.34813753,2,full_0.5
5.9425592,12.7335,-0.1834186,7,full_0.5
2.601501,13.219578,0.14540677,4,full_0.5
6.2140713,8.854031,-0.26421314,8,full_0.5
5.635331,11.024628,-0.2719942,3,full_0.5
6.445094,10.490676,-0.51150715,3,full_0.5
4.8780494,11.862676,-0.7295116,2,full_0.5
6.1073275,12.81843,-0.90670705,8,full_0.5
3.389777,11.411653,-0.70791674,1,full_0.5
8.8185835,10.080298,-0.8550876,5,full_0.5
7.646402,12.129682,-1.5012732,9,full_0.5
6.5242662,10.649781,-0.59917873,2,full_0.5
4.842576,12.157975,-0.43758404,4,full_0.5
4.343066,12.591102,2.4103243,9,full_0.5
7.8258195,11.868686,-1.1274637,2,full_0.5
4.567068,11.994228,0.9211225,5,full_0.5
6.0697985,10.326467,0.058064643,7,full_0.5
9.270786,9.780927,-0.8671795,5,full_0.5
2.5608242,12.79916,-0.1692063,2,full_0.5
6.698253,13.890298,0.16564333,8,full_0.5
5.9414554,11.166804,-0.421325,3,full_0.5
4.2002416,10.854592,-0.3348155,9,full_0.5
6.114546,10.098108,0.31642345,5,full_0.5
5.3446693,11.387685,-0.3435664,4,full_0.5
6.163829,12.832172,0.48149905,7,full_0.5
5.0966463,11.766146,-1.0487816,3,full_0.5
4.1221123,10.927336,-0.262217,7,full_0.5
6.6227756,10.211515,-0.41203457,4,full_0.5
5.412119,12.146693,-1.3208545,3,full_0.5
5.725031,13.907012,-0.5607494,0,full_0.5
3.712497,11.622189,-0.8135555,1,full_0.5
3.9152505,12.230929,0.33579186,7,full_0.5
4.4464383,13.870378,0.7240929,1,full_0.5
5.9432445,9.060019,-0.1634304,0,full_0.5
3.8631406,12.839002,-0.8345992,1,full_0.5
3.7726555,11.619517,-0.91515714,4,full_0.5
3.973783,10.877609,-0.1363006,3,full_0.5
5.241056,10.682821,-0.0895349,1,full_0.5
5.6126475,10.968305,-0.3753159,2,full_0.5
6.103742,13.076156,0.3926809,7,full_0.5
6.5286207,12.165047,-1.6064308,3,full_0.5
4.553932,11.29426,0.0446883,4,full_0.5
6.1646943,11.413218,-0.44358635,2,full_0.5
6.5247107,11.96847,-0.9263505,6,full_0.5
5.4887414,12.321575,-1.3731242,3,full_0.5
6.107799,11.172201,-0.3911881,3,full_0.5
8.488359,10.11549,-0.79383147,5,full_0.5
6.7661853,12.804524,-0.7316123,7,full_0.5
9.189738,9.826653,-0.85594004,1,full_0.5
4.6354375,10.894098,-0.5399865,6,full_0.5
4.966229,11.775099,-1.1118501,2,full_0.5
6.0909367,11.288341,-0.12628978,7,full_0.5
5.331253,12.5902815,0.070076175,1,full_0.5
3.9230955,12.833133,-0.59042907,9,full_0.5
8.47217,10.472994,-0.9468782,3,full_0.5
4.397353,12.701698,2.5328338,9,full_0.5
3.0900314,13.026597,0.41673213,9,full_0.5
2.2270749,12.544348,0.5741241,0,full_0.5
5.0831466,11.912847,0.06564053,1,full_0.5
3.7981942,12.7582655,-1.0665057,9,full_0.5
4.0624824,12.498346,2.1307178,9,full_0.5
6.547744,12.475292,-0.94748175,0,full_0.5
3.3286076,14.054631,-0.0035086866,0,full_0.5
8.545507,10.182682,-0.8458751,5,full_0.5
2.7921755,13.430831,-0.28829145,6,full_0.5
6.9463,9.912005,-0.42561743,5,full_0.5
3.5610578,13.415556,0.50708455,6,full_0.5
5.493236,13.49963,0.75340766,0,full_0.5
6.011556,9.285321,-0.079345696,2,full_0.5
5.070172,12.540663,0.986293,9,full_0.5
5.8837466,13.868421,-0.278662,5,full_0.5
8.199438,12.106889,-1.2945015,7,full_0.5
2.8105488,12.686467,-0.58318186,3,full_0.5
6.4250994,13.958964,0.1689274,8,full_0.5
3.5446613,13.413551,-0.08582572,6,full_0.5
6.068999,9.89524,0.08119875,4,full_0.5
3.3232994,11.474954,-0.7374695,1,full_0.5
8.319258,10.498026,-0.91292924,5,full_0.5
6.7640605,13.448895,-0.3144264,8,full_0.5
8.935217,9.929862,-0.830189,5,full_0.5
4.2652106,12.850367,-1.1066976,4,full_0.5
4.2138195,13.02993,2.0760603,9,full_0.5
6.8030014,13.23287,-0.05360139,3,full_0.5
2.8767288,12.085348,-0.2525241,9,full_0.5
3.7127035,11.25663,0.13464792,4,full_0.5
5.0101156,11.661365,-1.1868316,2,full_0.5
9.239332,9.81734,-0.8444148,5,full_0.5
6.687448,12.023241,-1.6407388,3,full_0.5
